Dates,0.5yr_SpotRate,0.5yr_ForwardRate,0.5yr_Spread,0.5yr_Carry,0.5yr_Carry_bps,0.75yr_SpotRate,0.75yr_ForwardRate,0.75yr_Spread,0.75yr_Carry,0.75yr_Carry_bps,1.0yr_SpotRate,1.0yr_ForwardRate,1.0yr_Spread,1.0yr_Carry,1.0yr_Carry_bps,2.0yr_SpotRate,2.0yr_ForwardRate,2.0yr_Spread,2.0yr_Carry,2.0yr_Carry_bps,3.0yr_SpotRate,3.0yr_ForwardRate,3.0yr_Spread,3.0yr_Carry,3.0yr_Carry_bps,4.0yr_SpotRate,4.0yr_ForwardRate,4.0yr_Spread,4.0yr_Carry,4.0yr_Carry_bps,5.0yr_SpotRate,5.0yr_ForwardRate,5.0yr_Spread,5.0yr_Carry,5.0yr_Carry_bps,6.0yr_SpotRate,6.0yr_ForwardRate,6.0yr_Spread,6.0yr_Carry,6.0yr_Carry_bps,7.0yr_SpotRate,7.0yr_ForwardRate,7.0yr_Spread,7.0yr_Carry,7.0yr_Carry_bps,8.0yr_SpotRate,8.0yr_ForwardRate,8.0yr_Spread,8.0yr_Carry,8.0yr_Carry_bps,9.0yr_SpotRate,9.0yr_ForwardRate,9.0yr_Spread,9.0yr_Carry,9.0yr_Carry_bps,10.0yr_SpotRate,10.0yr_ForwardRate,10.0yr_Spread,10.0yr_Carry,10.0yr_Carry_bps,12.0yr_SpotRate,12.0yr_ForwardRate,12.0yr_Spread,12.0yr_Carry,12.0yr_Carry_bps,15.0yr_SpotRate,15.0yr_ForwardRate,15.0yr_Spread,15.0yr_Carry,15.0yr_Carry_bps,20.0yr_SpotRate,20.0yr_ForwardRate,20.0yr_Spread,20.0yr_Carry,20.0yr_Carry_bps,30.0yr_SpotRate,30.0yr_ForwardRate,30.0yr_Spread,30.0yr_Carry,30.0yr_Carry_bps
4/1/2024,3.6,1.9213853033161952,1.678614696683805,167861469.6683805,16786.14696683805,3.5475,1.2938140882079692,2.2536859117920307,225368591.17920306,22536.859117920307,3.505,0.9584912218497952,2.546508778150205,254650877.8150205,25465.08778150205,3.351,0.4679996424705961,2.883000357529404,288300035.7529404,28830.00357529404,3.2725,0.325218244627951,2.9472817553720487,294728175.53720486,29472.817553720488,3.2475,0.24614119177030824,3.001358808229692,300135880.8229692,30013.58808229692,3.23,0.19935358118870838,3.0306464188112914,303064641.88112915,30306.464188112914,3.226,0.16641706888566787,3.059582931114332,305958293.1114332,30595.82931114332,3.22,0.1428774692336765,3.0771225307663235,307712253.0766323,30771.225307663233,3.22,0.12727988984589822,3.0927201101541018,309272011.0154102,30927.201101541017,3.224,0.11215074385341217,3.111849256146588,311184925.6146588,31118.49256146588,3.225,0.10228972326787522,3.122710276732125,312271027.67321247,31227.10276732125,3.244,0.08621203566740632,3.157787964332594,315778796.4332594,31577.87964332594,3.24,0.06379007104678225,3.176209928953218,317620992.8953218,31762.09928953218,3.155,0.04277541186962197,3.1122245881303776,311222458.81303775,31122.245881303777,2.965,0.03142624557326079,2.933573754426739,293357375.44267386,29335.737544267387
3/29/2024,3.6175,1.9267528815527641,1.690747118447236,169074711.8447236,16907.47118447236,3.565,1.2935046860629384,2.2714953139370615,227149531.39370614,22714.953139370617,3.521,0.9625051920216752,2.5584948079783247,255849480.79783246,25584.948079783248,3.38,0.4710720066121479,2.9089279933878522,290892799.33878523,29089.279933878523,3.3,0.32470385553705006,2.9752961444629498,297529614.44629496,29752.961444629498,3.275,0.2466826519150913,3.028317348084909,302831734.8084909,30283.173480849087,3.2575,0.1990504186544222,3.0584495813455774,305844958.1345577,30584.495813455775,3.2525,0.16666716715911156,3.0858328328408886,308583283.28408885,30858.328328408887,3.2475,0.14314859254361,3.10435140745639,310435140.74563897,31043.514074563896,3.2475,0.12709809688962692,3.1204019031103734,312040190.31103736,31204.019031103733,3.2515,0.11286782270673212,3.138632177293268,313863217.7293268,31386.32177293268,3.255,0.10276598078939858,3.152234019210601,315223401.9210601,31522.34019210601,3.2725,0.08563808257701222,3.1868619174229877,318686191.7422988,31868.619174229876,3.265,0.06364613970594424,3.2013538602940557,320135386.0294056,32013.538602940556,3.18,0.04297016590679359,3.1370298340932066,313702983.40932065,31370.298340932066,2.99,0.03102115227097535,2.958978847729025,295897884.7729025,29589.788477290247
3/28/2024,3.6175,1.9267528815527641,1.690747118447236,169074711.8447236,16907.47118447236,3.565,1.2813536945751376,2.2836463054248624,228364630.54248622,22836.463054248623,3.515,0.9533100714625347,2.5616899285374655,256168992.85374653,25616.899285374653,3.365,0.4696525438124721,2.895347456187528,289534745.6187528,28953.47456187528,3.2825,0.32388698958467743,2.9586130104153225,295861301.0415323,29586.130104153224,3.2575,0.24757571968893988,3.00992428031106,300992428.031106,30099.2428031106,3.2425,0.19859703383958638,3.043902966160414,304390296.6160414,30439.02966160414,3.235,0.1659969939042898,3.06900300609571,306900300.609571,30690.030060957102,3.23,0.14400243373874044,3.0859975662612595,308599756.62612593,30859.975662612596,3.2325,0.12718281966641842,3.1053171803335813,310531718.03335816,31053.171803335812,3.236,0.11290590091204722,3.123094099087953,312309409.9087953,31230.94099087953,3.24,0.102649183066162,3.1373508169338384,313735081.6933839,31373.508169338384,3.255,0.08558246790627289,3.169417532093727,316941753.2093727,31694.17532093727,3.2525,0.06415952090590271,3.188340479094097,318834047.9094097,31883.40479094097,3.165,0.04227823986327217,3.122721760136728,312272176.0136728,31227.21760136728,2.975,0.03289610469173976,2.9421038953082603,294210389.53082603,29421.038953082603
3/27/2024,3.6175,1.9267528815527641,1.690747118447236,169074711.8447236,16907.47118447236,3.565,1.2773141139903421,2.287685886009658,228768588.6009658,22876.858860096578,3.513,0.9503751482793186,2.562624851720681,256262485.17206812,25626.24851720681,3.36,0.4685907504746809,2.891409249525319,289140924.9525319,28914.09249525319,3.275,0.32348096872913956,2.9515190312708603,295151903.12708604,29515.190312708604,3.25,0.24741983474251383,3.002580165257486,300258016.5257486,30025.80165257486,3.235,0.19928160735742106,3.035718392642579,303571839.2642579,30357.18392642579,3.23,0.1663589600087334,3.063641039991267,306364103.9991267,30636.410399912667,3.225,0.14376145956718878,3.0812385404328113,308123854.04328114,30812.385404328114,3.2275,0.127752911590723,3.099747088409277,309974708.8409277,30997.47088409277,3.2325,0.1126298990931105,3.1198701009068897,311987010.09068894,31198.701009068896,3.235,0.1025342248161365,3.1324657751838636,313246577.51838636,31324.657751838637,3.253,0.08589716377664969,3.1671028362233504,316710283.622335,31671.028362233505,3.2475,0.06374932574531167,3.1837506742546884,318375067.42546886,31837.506742546884,3.1625,0.04283218362970653,3.119667816370294,311966781.63702935,31196.678163702938,2.9725,0.031310346845285775,2.9411896531547144,294118965.3154714,29411.896531547143
3/26/2024,3.63,1.9246079201456716,1.7053920798543283,170539207.98543283,17053.920798543284,3.575,1.2748710274811597,2.3001289725188405,230012897.25188404,23001.289725188406,3.521,0.9506922844777734,2.5703077155222265,257030771.55222264,25703.077155222265,3.3725,0.47085288880305054,2.9016471111969495,290164711.11969495,29016.471111969495,3.29,0.32430501685577395,2.965694983144226,296569498.3144226,29656.94983144226,3.2675,0.2488694333440178,3.0186305666559825,301863056.6655983,30186.305666559823,3.255,0.19883378307819766,3.0561662169218025,305616621.6921802,30561.662169218023,3.25,0.1694831172621365,3.0805168827378635,308051688.27378637,30805.168827378635,3.255,0.14446824153582938,3.1105317584641705,311053175.84641707,31105.317584641703,3.255,0.12693452320802034,3.1280654767919795,312806547.67919797,31280.654767919794,3.26,0.11350881544528058,3.146491184554719,314649118.45547193,31464.91184554719,3.265,0.10296808285735115,3.1620319171426488,316203191.71426487,31620.319171426487,3.2825,0.0857173570828289,3.1967826429171713,319678264.2917171,31967.826429171713,3.2775,0.06385941644928583,3.2136405835507142,321364058.3550714,32136.405835507143,3.19,0.04258999813605935,3.147410001863941,314741000.1863941,31474.10001863941,3.0,0.03211273585427721,2.967887264145723,296788726.4145723,29678.872641457227
3/25/2024,3.635,1.9142415752827908,1.720758424717209,172075842.4717209,17207.58424717209,3.575,1.2678347014842144,2.307165298515786,230716529.85157856,23071.652985157856,3.5175,0.9443968466231114,2.5731031533768887,257310315.33768886,25731.031533768888,3.358,0.4685630335490003,2.889436966451,288943696.6451,28894.36966451,3.275,0.32578599075557424,2.9492140092444257,294921400.9244426,29492.140092444257,3.255,0.2465512831041059,3.008448716895894,300844871.68958944,30084.48716895894,3.235,0.1983895422229589,3.0366104577770408,303661045.77770406,30366.104577770406,3.2315,0.16876489445013498,3.062735105549865,306273510.5549865,30627.35105549865,3.2325,0.14368007252638315,3.088819927473617,308881992.7473617,30888.19927473617,3.2325,0.12743565083618646,3.1050643491638135,310506434.91638136,31050.643491638133,3.2385,0.11331908051700124,3.125180919482999,312518091.9482999,31251.809194829988,3.2425,0.10269768653935052,3.13980231346065,313980231.346065,31398.023134606497,3.26,0.08580679177093709,3.1741932082290627,317419320.82290626,31741.932082290627,3.255,0.06379442639008115,3.1912055736099187,319120557.3609919,31912.055736099188,3.1675,0.04255735018619511,3.124942649813805,312494264.98138046,31249.426498138047,2.9775,0.03201790524037018,2.9454820947596296,294548209.47596294,29454.820947596298
3/22/2024,3.6325,1.907541395843006,1.7249586041569938,172495860.41569936,17249.58604156994,3.57,1.364006384197482,2.2059936158025177,220599361.58025178,22059.93615802518,3.56,0.9834388278101833,2.576561172189817,257656117.21898168,25765.61172189817,3.355,0.4500608265787558,2.904939173421244,290493917.3421244,29049.39173421244,3.2725,0.3294533044482113,2.9430466955517884,294304669.5551788,29430.466955517884,3.25,0.24652721566539726,3.003472784334603,300347278.4334603,30034.72784334603,3.235,0.19912965248338055,3.035870347516619,303587034.7516619,30358.703475166192,3.23,0.16792218968095463,3.062077810319045,306207781.0319045,30620.778103190452,3.23,0.1438548159871771,3.086145184012823,308614518.4012823,30861.45184012823,3.23,0.12671938004033945,3.1032806199596603,310328061.995966,31032.8061995966,3.234,0.11359379578335482,3.1204062042166454,312040620.42166454,31204.062042166453,3.24,0.10316643919478485,3.1368335608052154,313683356.0805215,31368.335608052155,3.2565,0.08554871637706962,3.17095128362293,317095128.362293,31709.5128362293,3.2525,0.06400228499976035,3.1884977150002394,318849771.50002396,31884.977150002393,3.165,0.042394537123996656,3.1226054628760034,312260546.28760034,31226.054628760034,2.975,0.03252075094725004,2.94247924905275,294247924.905275,29424.7924905275
3/21/2024,3.6325,1.9134756564785875,1.7190243435214123,171902434.35214123,17190.243435214124,3.5725,1.2734672043141813,2.2990327956858185,229903279.56858185,22990.327956858186,3.518,0.9479113039266649,2.570088696073335,257008869.6073335,25700.88696073335,3.3625,0.47217986607348195,2.890320133926518,289032013.3926518,28903.20133926518,3.29,0.32755526378504496,2.9624447362149553,296244473.62149554,29624.447362149553,3.2725,0.2496045013631243,3.022895498636876,302289549.8636876,30228.95498636876,3.2625,0.2003081258517838,3.0621918741482164,306219187.4148216,30621.918741482164,3.26,0.16814508032553777,3.091854919674462,309185491.9674462,30918.54919674462,3.26,0.14434457085452546,3.115655429145474,311565542.9145474,31156.55429145474,3.2625,0.12799401899718044,3.1345059810028197,313450598.10028195,31345.059810028197,3.269,0.11315365730357008,3.15584634269643,315584634.269643,31558.4634269643,3.2725,0.10273225211405612,3.1697677478859436,316976774.78859437,31697.677478859438,3.2915,0.08607587783605108,3.205424122163949,320542412.2163949,32054.24122163949,3.2875,0.06385133872964621,3.223648661270354,322364866.1270354,32236.48661270354,3.2,0.04262196166105969,3.1573780383389405,315737803.8338941,31573.780383389403,3.0075,0.03186275268365368,2.975637247316346,297563724.7316346,29756.37247316346
3/20/2024,3.6325,1.949272207397211,1.6832277926027888,168322779.26027888,16832.277926027888,3.5875,1.3162792895805522,2.2712207104194477,227122071.04194477,22712.207104194476,3.553,0.9741170507252619,2.578882949274738,257888294.9274738,25788.82949274738,3.415,0.47492671245129303,2.940073287548707,294007328.7548707,29400.73287548707,3.3475,0.3272873158782106,3.0202126841217893,302021268.41217893,30202.126841217894,3.3225,0.24737653155806671,3.075123468441933,307512346.8441933,30751.234684419327,3.3075,0.19927366384803924,3.1082263361519606,310822633.61519605,31082.263361519606,3.301,0.16668881152178505,3.134311188478215,313431118.84782153,31343.111884782153,3.2975,0.14447948717196435,3.1530205128280357,315302051.2828036,31530.20512828036,3.3,0.12651497267773015,3.1734850273222697,317348502.73222697,31734.850273222695,3.301,0.11260867795404272,3.188391322045957,318839132.20459574,31883.913220459573,3.305,0.1029457496948154,3.202054250305185,320205425.0305185,32020.54250305185,3.321,0.08545684516695173,3.2355431548330484,323554315.48330486,32355.431548330485,3.315,0.06390000386073802,3.2510999961392617,325109999.6139262,32510.999961392616,3.2275,0.04268262795643185,3.184817372043568,318481737.2043568,31848.173720435683,3.035,0.03190857252640655,3.003091427473594,300309142.7473594,30030.914274735936
3/19/2024,3.6375,1.962784811431042,1.6747151885689582,167471518.8568958,16747.151885689582,3.5975,1.3371603512296848,2.2603396487703153,226033964.87703153,22603.396487703154,3.5725,0.9896954549170422,2.5828045450829578,258280454.50829577,25828.045450829577,3.4485,0.47327799340513343,2.9752220065948665,297522200.65948665,29752.220065948666,3.3725,0.3276351637790387,3.0448648362209614,304486483.6220961,30448.648362209613,3.3525,0.2495244850811662,3.1029755149188336,310297551.49188334,31029.755149188335,3.34,0.19888651588488737,3.1411134841151123,314111348.41151124,31411.134841151124,3.3325,0.16783840879360867,3.164661591206391,316466159.1206391,31646.61591206391,3.3325,0.14427370458705657,3.1882262954129432,318822629.54129434,31882.262954129434,3.3325,0.12628445612463812,3.206215543875362,320621554.38753617,32062.15543875362,3.334,0.11268962775258018,3.22131037224742,322131037.224742,32213.1037224742,3.3375,0.10281231543287972,3.2346876845671204,323468768.45671207,32346.876845671206,3.354,0.08554531049977854,3.2684546895002216,326845468.95002216,32684.546895002215,3.3475,0.06390815895259117,3.283591841047409,328359184.1047409,32835.91841047409,3.2625,0.043058511214943085,3.219441488785057,321944148.8785057,32194.41488785057,3.0725,0.031446502164860446,3.041053497835139,304105349.7835139,30410.534978351392
3/18/2024,3.6325,1.9612773704801048,1.671222629519895,167122262.9519895,16712.22629519895,3.5925,1.3109450477759639,2.281554952224036,228155495.2224036,22815.54952224036,3.555,0.9713517347809915,2.5836482652190087,258364826.52190086,25836.482652190087,3.418,0.4736858997650826,2.9443141002349176,294431410.02349174,29443.141002349177,3.3425,0.32486137206892685,3.017638627931073,301763862.79310733,30176.386279310733,3.315,0.24796029180571333,3.0670397081942866,306703970.8194287,30670.397081942865,3.3,0.19681651179055937,3.1031834882094405,310318348.8209441,31031.834882094405,3.286,0.16642455829540537,3.119575441704595,311957544.1704595,31195.754417045948,3.285,0.14490670826464425,3.140093291735356,314009329.1735356,31400.932917353563,3.2875,0.12687452843426583,3.1606254715657345,316062547.1565735,31606.254715657346,3.29,0.11241782328654337,3.1775821767134564,317758217.67134565,31775.821767134563,3.2925,0.10265301251955705,3.189846987480443,318984698.7480443,31898.46987480443,3.31,0.08569730863743175,3.2243026913625683,322430269.1362568,32243.026913625683,3.3025,0.06362184962132678,3.2388781503786737,323887815.03786737,32388.781503786737,3.215,0.042854124681161565,3.1721458753188383,317214587.53188384,31721.458753188384,3.025,0.031480824040090116,2.99351917595991,299351917.59599096,29935.191759599096
3/15/2024,3.6325,1.9432833326910472,1.6892166673089526,168921666.73089525,16892.166673089527,3.585,1.2905568554643159,2.294443144535684,229444314.4535684,22944.43144535684,3.538,0.9577567460587193,2.5802432539412807,258024325.39412808,25802.432539412806,3.388,0.47051114261483806,2.9174888573851616,291748885.73851615,29174.888573851615,3.3075,0.3247720840993127,2.9827279159006874,298272791.59006876,29827.279159006874,3.2825,0.24723443077619023,3.03526556922381,303526556.92238104,30352.655692238102,3.265,0.1970845176222722,3.067915482377728,306791548.2377728,30679.15482377728,3.255,0.16805033037048123,3.0869496696295187,308694966.96295184,30869.496696295188,3.2575,0.14500961389266442,3.1124903861073356,311249038.61073357,31124.903861073355,3.26,0.1273177165118191,3.1326822834881805,313268228.34881806,31326.822834881805,3.265,0.11340043120660437,3.1515995687933955,315159956.8793396,31515.995687933955,3.27,0.10304593614753799,3.166954063852462,316695406.3852462,31669.54063852462,3.2875,0.08555700791529208,3.201942992084708,320194299.2084708,32019.42992084708,3.28,0.06364483141630606,3.2163551685836937,321635516.85836935,32163.551685836937,3.1925,0.04274809033640481,3.1497519096635953,314975190.96635956,31497.51909663595,3.0,0.031389417945802744,2.9686105820541973,296861058.2054197,29686.105820541972
3/14/2024,3.6275,1.9298083774887989,1.697691622511201,169769162.25112012,16976.91622511201,3.575,1.2678347014842144,2.307165298515786,230716529.85157856,23071.652985157856,3.5175,0.9408944292286863,2.5766055707713136,257660557.07713136,25766.055707713134,3.35,0.4673548261201237,2.8826451738798764,288264517.3879876,28826.451738798765,3.265,0.3222891061716999,2.9427108938283,294271089.38283,29427.108938283003,3.235,0.24555100972162203,2.989448990278378,298944899.0278378,29894.48990278378,3.215,0.19648157227018026,3.01851842772982,301851842.772982,30185.184277298198,3.205,0.16849728156490773,3.0365027184350923,303650271.84350926,30365.02718435092,3.2075,0.14289282179134544,3.0646071782086546,306460717.82086545,30646.071782086547,3.2075,0.1316229568988314,3.0758770431011686,307587704.3101169,30758.770431011686,3.21,0.09169656124981662,3.1183034387501833,311830343.87501836,31183.034387501833,3.14,0.09302792391586001,3.04697207608414,304697207.608414,30469.720760841403,3.235,0.1005899983519285,3.1344100016480714,313441000.16480714,31344.100016480716,3.225,0.05754555382409987,3.1674544461759,316745444.61759,31674.544461759,3.135,0.04682214274991936,3.0881778572500806,308817785.7250081,30881.778572500807,2.945,0.017828200290697316,2.9271717997093027,292717179.9709303,29271.717997093026
3/13/2024,3.6225,1.922314232512047,1.700185767487953,170018576.7487953,17001.85767487953,3.5675,1.261612285170683,2.305887714829317,230588771.48293167,23058.87714829317,3.5075,0.9358665238962087,2.5716334761037913,257163347.61037913,25716.334761037913,3.333,0.46503190243974557,2.8679680975602544,286796809.75602543,28679.680975602543,3.245,0.32183937621209613,2.923160623787904,292316062.37879044,29231.60623787904,3.215,0.2450603222929153,2.9699396777070843,296993967.77070844,29699.396777070844,3.195,0.19786581496492417,2.9971341850350757,299713418.50350755,29971.341850350756,3.1887,0.16747055290980173,3.021229447090198,302122944.70901984,30212.294470901983,3.1875,0.14360248213422966,3.04389751786577,304389751.786577,30438.9751786577,3.1875,0.1266913649825525,3.0608086350174473,306080863.50174475,30608.08635017447,3.191,0.11296780440238363,3.078032195597616,307803219.55976164,30780.321955976164,3.195,0.10266727336939585,3.092332726630604,309233272.6630604,30923.32726630604,3.21,0.08516744557155143,3.1248325544284485,312483255.44284487,31248.325544284486,3.2,0.06332679248335737,3.136673207516643,313667320.7516643,31366.73207516643,3.11,0.04242849737705856,3.0675715026229415,306757150.2622942,30675.715026229416,2.92,0.03168140759572702,2.888318592404273,288831859.2404273,28883.185924042733
3/12/2024,3.6375,1.9150069655824313,1.7224930344175688,172249303.44175687,17224.93034417569,3.5775,1.274262116832889,2.303237883167111,230323788.31671113,23032.37883167111,3.523,0.9435311718152708,2.579468828184729,257946882.81847292,25794.68828184729,3.348,0.46418806099729815,2.883811939002702,288381193.9002702,28838.11939002702,3.26,0.321798399534452,2.938201600465548,293820160.0465548,29382.016004655477,3.2275,0.24414619710854613,2.983353802891454,298335380.2891454,29833.53802891454,3.205,0.19686909936798447,3.0081309006320156,300813090.06320155,30081.309006320156,3.196,0.16719702395466407,3.028802976045336,302880297.6045336,30288.02976045336,3.195,0.14390747099325507,3.0510925290067448,305109252.90067446,30510.925290067447,3.195,0.125927454708888,3.069072545291112,306907254.5291112,30690.72545291112,3.195,0.1113995920893407,3.083600407910659,308360040.79106593,30836.00407910659,3.195,0.1021140249668715,3.0928859750331283,309288597.5033128,30928.859750331285,3.2115,0.08553057521518315,3.1259694247848167,312596942.47848165,31259.694247848165,3.2,0.06290166046339762,3.1370983395366023,313709833.95366025,31370.983395366024,3.105,0.042196968402704815,3.062803031597295,306280303.15972954,30628.030315972952,2.915,0.031926488580349854,2.88307351141965,288307351.14196503,28830.7351141965
3/11/2024,3.65,1.9188260077640864,1.7311739922359135,173117399.22359136,17311.739922359135,3.59,1.2752396615138326,2.3147603384861672,231476033.84861672,23147.60338486167,3.535,0.9415077484858505,2.5934922515141494,259349225.15141493,25934.922515141494,3.35,0.4616756774912414,2.8883243225087587,288832432.2508759,28883.243225087586,3.26,0.32314592978181156,2.936854070218188,293685407.0218188,29368.54070218188,3.2325,0.24633146605674816,2.9861685339432515,298616853.39432514,29861.685339432515,3.215,0.1977396135268954,3.0172603864731045,301726038.64731044,30172.603864731045,3.2073,0.1676180902379456,3.0396819097620544,303968190.97620547,30396.819097620544,3.2075,0.1441281724410386,3.0633718275589614,306337182.75589615,30633.718275589614,3.2075,0.12573417777106566,3.0817658222289346,308176582.2228935,30817.658222289345,3.2075,0.11211852829252189,3.095381471707478,309538147.1707478,30953.81471707478,3.21,0.10256052791145875,3.107439472088541,310743947.2088541,31074.39472088541,3.225,0.08509921251229025,3.1399007874877096,313990078.74877095,31399.007874877097,3.2125,0.0629724776557492,3.1495275223442505,314952752.23442507,31495.275223442506,3.1175,0.042194214344610126,3.07530578565539,307530578.565539,30753.0578565539,2.9275,0.03205423234232185,2.8954457676576784,289544576.7657678,28954.457676576785
3/8/2024,3.65,1.9366523596188827,1.7133476403811172,171334764.03811172,17133.47640381117,3.5975,1.3117082567240352,2.285791743275965,228579174.3275965,22857.91743275965,3.56,0.9569155859066556,2.6030844140933445,260308441.40933445,26030.844140933445,3.35,0.4362194576112093,2.913780542388791,291378054.2388791,29137.80542388791,3.2,0.306905983571653,2.893094016428347,289309401.6428347,28930.94016428347,3.16,0.26374769399914855,2.896252306000852,289625230.6000852,28962.52306000852,3.205,0.21309783802594096,2.991902161974059,299190216.19740593,29919.02161974059,3.1982,0.14036547622278528,3.0578345237772147,305783452.3777215,30578.345237772148,3.13,0.1547674474662346,2.9752325525337655,297523255.25337654,29752.325525337656,3.195,0.13717180636718562,3.0578281936328144,305782819.3632814,30578.281936328145,3.1965,0.10889123148223012,3.0876087685177698,308760876.85177696,30876.0876851777,3.1975,0.1034712153994517,3.094028784600548,309402878.4600548,30940.287846005478,3.2125,0.08478112157586315,3.1277188784241368,312771887.84241366,31277.188784241367,3.2,0.06306953191577636,3.136930468084224,313693046.8084224,31369.304680842237,3.105,0.04208218421138632,3.0629178157886137,306291781.57886136,30629.178157886137,2.9175,0.032539370066541506,2.8849606299334587,288496062.99334586,28849.606299334588
3/7/2024,3.665,1.9590724478022374,1.7059275521977626,170592755.21977627,17059.275521977626,3.62,1.3050382659421333,2.3149617340578668,231496173.40578666,23149.61734057867,3.5775,0.9568849994321509,2.6206150005678492,262061500.05678493,26206.150005678493,3.3965,0.46348949749279544,2.9330105025072046,293301050.25072044,29330.105025072047,3.3125,0.32548110099867444,2.9870188990013258,298701889.9001326,29870.18899001326,3.285,0.24537393801485674,3.0396260619851434,303962606.19851434,30396.260619851433,3.265,0.1987974117819995,3.0662025882180006,306620258.82180005,30662.025882180005,3.26,0.16723988211744278,3.0927601178825572,309276011.78825575,30927.60117882557,3.2575,0.14438729852720233,3.1131127014727973,311311270.14727974,31131.127014727972,3.26,0.1266568258427525,3.1333431741572473,313334317.41572475,31333.431741572473,3.2615,0.1124066843277971,3.1490933156722027,314909331.5672203,31490.93315672203,3.265,0.10321911910698622,3.161780880893014,316178088.0893014,31617.80880893014,3.285,0.08566520467157934,3.199334795328421,319933479.5328421,31993.347953284207,3.2725,0.06274769979657502,3.2097523002034247,320975230.02034247,32097.523002034246,3.1725,0.042059360023413594,3.1304406399765865,313044063.99765867,31304.406399765867,2.9825,0.03255500486558005,2.9499449951344197,294994499.513442,29499.449951344195
3/6/2024,3.655,1.944124718499285,1.7108752815007149,171087528.1500715,17108.75281500715,3.605,1.293668368841336,2.311331631158664,231133163.1158664,23113.31631158664,3.558,0.9515043572200501,2.60649564277995,260649564.277995,26064.956427799498,3.3785,0.46448348773683557,2.9140165122631645,291401651.22631645,29140.165122631646,3.295,0.3237858998737997,2.9712141001262005,297121410.01262003,29712.141001262004,3.265,0.2466153842894525,3.0183846157105476,301838461.57105476,30183.846157105476,3.25,0.19886809869007283,3.051131901309927,305113190.1309927,30511.31901309927,3.2435,0.1674093079447294,3.0760906920552706,307609069.20552707,30760.906920552705,3.2425,0.1439725277180799,3.09852747228192,309852747.22819203,30985.274722819202,3.2425,0.12606884959901343,3.1164311504009867,311643115.04009867,31164.311504009867,3.2435,0.1125001274093278,3.1309998725906723,313099987.25906724,31309.998725906724,3.2475,0.10357297377566832,3.1439270262243317,314392702.6224332,31439.270262243317,3.27,0.08575500341507425,3.1842449965849258,318424499.65849257,31842.449965849257,3.255,0.06251301246126584,3.192486987538734,319248698.7538734,31924.86987538734,3.16,0.04270168098639071,3.117298319013609,311729831.9013609,31172.983190136092,2.97,0.0308143566860255,2.9391856433139747,293918564.3313975,29391.856433139747
3/5/2024,3.6625,1.952350838440232,1.7101491615597681,171014916.1559768,17101.491615597683,3.615,1.299238155307222,2.315761844692778,231576184.4692778,23157.61844692778,3.57,0.9597147283994756,2.6102852716005245,261028527.16005245,26102.852716005244,3.41,0.4700975671743357,2.939902432825664,293990243.2825664,29399.02432825664,3.3325,0.3258746939789481,3.0066253060210517,300662530.6021052,30066.253060210518,3.3075,0.24812210997096606,3.059377890029034,305937789.0029034,30593.77890029034,3.295,0.20017704455674612,3.094822955443254,309482295.5443254,30948.22955443254,3.291,0.16707899888254274,3.1239210011174574,312392100.1117457,31239.210011174575,3.2875,0.1437450982488795,3.1437549017511204,314375490.175112,31437.549017511203,3.2875,0.12590687382798582,3.161593126172014,316159312.6172014,31615.93126172014,3.2875,0.11258464652609024,3.17491535347391,317491535.347391,31749.1535347391,3.2925,0.10409141120880006,3.1884085887911997,318840858.87912,31884.085887912,3.3175,0.08597465165032991,3.23152534834967,323152534.834967,32315.2534834967,3.3025,0.06240400950145886,3.240095990498541,324009599.0498541,32400.95990498541,3.2025,0.04242385249572567,3.1600761475042747,316007614.7504275,31600.761475042746,3.01,0.03142010631986869,2.978579893680131,297857989.3680131,29785.79893680131
3/4/2024,3.675,1.9442070111584808,1.730792988841519,173079298.8841519,17307.92988841519,3.6225,1.2903562180823056,2.3321437819176944,233214378.19176945,23321.437819176943,3.5725,0.9572204304007887,2.615279569599211,261527956.9599211,26152.79569599211,3.418,0.47251992943528154,2.9454800705647184,294548007.0564718,29454.800705647183,3.3425,0.3273912482402106,3.015108751759789,301510875.1759789,30151.08751759789,3.3225,0.2489270935823773,3.0735729064176223,307357290.6417622,30735.729064176223,3.31,0.2002159420291285,3.1097840579708715,310978405.79708713,31097.840579708714,3.307,0.16781535037416906,3.1391846496258307,313918464.96258307,31391.846496258306,3.305,0.14366164895459455,3.161338351045406,316133835.1045406,31613.38351045406,3.305,0.12693167114486337,3.1780683288551366,317806832.88551366,31780.683288551365,3.308,0.11224253645173032,3.1957574635482695,319575746.3548269,31957.574635482695,3.31,0.1032480531180624,3.206751946881938,320675194.6881938,32067.51946881938,3.335,0.08624022803703868,3.2487597719629613,324875977.19629616,32487.59771962961,3.32,0.062437695045158614,3.257562304954841,325756230.4954841,32575.62304954841,3.225,0.0430226178992037,3.181977382100796,318197738.2100796,31819.773821007962,3.04,0.03083616880817064,3.009163831191829,300916383.11918294,30091.63831191829
